MSN,Timestamp,Workload Energy Consumption (kWh),Description,Unit,Column_Order,Value
WYICBUS,199403,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199404,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199405,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199406,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199407,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199408,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199409,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199410,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199411,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199412,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
,,,,,,
WYICBUS,199501,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199502,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199503,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199504,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199505,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199506,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199507,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199508,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199509,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199510,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199511,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199512,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
,,,,,,
WYICBUS,199601,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199602,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199603,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199604,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199605,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199606,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199607,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199608,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199609,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199610,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199611,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199612,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
,,,,,,
WYICBUS,199701,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199702,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199703,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199704,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199705,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199706,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199707,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199708,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199709,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199710,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199711,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199712,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
,,,,,,
WYICBUS,199801,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199802,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199803,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199804,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199805,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199806,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199807,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199808,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199809,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199810,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199811,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199812,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
,,,,,,
WYICBUS,199901,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199902,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199903,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199904,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199905,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199906,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199907,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199908,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199909,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199910,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199911,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,199912,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
,,,,,,
WYICBUS,200001,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200002,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200003,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200004,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200005,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200006,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200007,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200008,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200009,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200010,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200011,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200012,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
,,,,,,
WYICBUS,200101,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200102,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200103,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200104,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200105,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200106,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200107,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200108,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200109,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200110,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200111,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200112,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
,,,,,,
WYICBUS,200201,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200202,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200203,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200204,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200205,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200206,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200207,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200208,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200209,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200210,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200211,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200212,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
,,,,,,
WYICBUS,200301,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200302,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200303,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200304,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200305,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200306,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200307,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200308,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200309,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200310,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200311,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200312,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
,,,,,,
WYICBUS,200401,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200402,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200403,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200404,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200405,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200406,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200407,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200408,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200409,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200410,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200411,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200412,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
,,,,,,
WYICBUS,200501,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200502,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200503,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200504,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200505,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200506,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200507,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200508,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200509,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200510,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200511,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200512,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
,,,,,,
WYICBUS,200601,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200602,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200603,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200604,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200605,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200606,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200607,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200608,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200609,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200610,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200611,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200612,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
,,,,,,
WYICBUS,200701,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200702,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200703,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200704,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200705,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200706,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200707,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200708,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200709,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200710,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200711,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200712,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
,,,,,,
WYICBUS,200801,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200802,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200803,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200804,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200805,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200806,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200807,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200808,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200809,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200810,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200811,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200812,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
,,,,,,
WYICBUS,200901,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200902,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200903,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200904,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200905,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200906,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200907,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200908,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200909,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200910,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200911,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,200912,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
,,,,,,
WYICBUS,201001,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,201002,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,201003,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,201004,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,201005,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,201006,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,201007,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,201008,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,201009,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,201010,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,201011,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,201012,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
,,,,,,
WYICBUS,201101,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,201102,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,201103,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,201104,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,201105,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,201106,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,201107,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,201108,0.000293083,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.001
WYICBUS,201109,0.000586166,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.002
WYICBUS,201110,0.000586166,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.002
WYICBUS,201111,0.00087925,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.003
WYICBUS,201112,0.00087925,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.003
,,,,,,
WYICBUS,201201,0.002051583,Wind Energy Consumed by the Industrial Sector,Trillion Btu,4,0.007
